CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,FCLTY_NM,RPRSNTV_TEL_NO,ZIP_NO,FCLTY_ADDR,FCLTY_DETAIL_ADDR,MAIN_ITEM_CD,MAIN_ITEM_NM,FCLTY_CRDNT_LO,FCLTY_CRDNT_LA,COURSE_FLAG_CD,COURSE_ITEM_NM,COURSE_NM
"46","전남","46110","목포시","포미비룡태권도장","0612777795","58610","전라남도 목포시 포미로 16","3(용해동)","22","태권도","126.3978950","34.8174286","장애인강좌",,
"46","전남","46130","여수시","블랙벨트태권스쿨",,"59669","전라남도 여수시 소호7길 17","431-12 1층(소호동)","22","태권도","127.6482561","34.7397969","장애인강좌",,
"46","전남","46800","장흥군","건강해GYM",,"59324","전라남도 장흥군 장흥읍 중앙로1길 20","2층 건강해GYM","25","헬스","126.9108647","34.6779046","장애인강좌",,
"46","전남","46130","여수시","바디스미스","0616819696","59694","전라남도 여수시 웅천7길 17","3층 바디스미스(웅천동)","25","헬스","127.6846379","34.7437227","장애인강좌",,
"46","전남","46890","완도군","배드민턴스포츠","0615550613","59126","전라남도 완도군 완도읍 중앙길 43","주소	전라남도 완도군 완도읍 중앙길 43","09","배드민턴","126.7604601","34.3124629","장애인강좌",,
"46","전남","46110","목포시","한울태권도","0612826909","58687","전라남도 목포시 하당남부로 97","부영아파트5차 상가 3층(옥암동, 부영아파트)","22","태권도","126.4342500","34.8024750","장애인강좌",,
"46","전남","46230","광양시","경희대칠성태권도","0617610888","57737","전라남도 광양시 광양읍 서평1길 9","상가204호(덕진광양의봄아파트)","22","태권도","127.5740246","34.9766686","장애인강좌",,
"46","전남","46170","나주시","경희대최강태권도","023337224","58325","전라남도 나주시 그린로 325","부영프라자 8층(빛가람동)","22","태권도","126.7947420","35.0155583","장애인강좌",,
"46","전남","46230","광양시","초당검도관","0617940756","57791","전라남도 광양시 공영로 10","상가동401호 초당검도관(중동, 금광1차아파트)","01","검도","127.6908684","34.9357666","장애인강좌",,
"46","전남","46170","나주시","무적다윗종합무술관","0613356901","58290","전라남도 나주시 공산면 공산로 133-1","2층 무적다윗종합무술관","03","기타종목","126.6074351","34.9425149","장애인강좌",,
"46","전남","46860","함평군","조선태권도장","0613239968","57153","전라남도 함평군 함평읍 서부길 116","영수길99 2층 조선태권도장","22","태권도","126.5211530","35.0633768","장애인강좌",,
"46","전남","46830","영암군","영암군 어울림 당구클럽",,"58458","전라남도 영암군 삼호읍 세가래2길 27","3층","112","당구","126.4736049","34.7466176","장애인강좌",,
"46","전남","46800","장흥군","리얼스포츠","0618637996","59324","전라남도 장흥군 장흥읍 문림로 9","2층 리얼스포츠","25","헬스","126.9114252","34.6791200","장애인강좌",,
"46","전남","46150","순천시","강한태권도",,"57951","전라남도 순천시 봉화1길 21","(조례동,1층) 강한태권도(조례동)","22","태권도","127.5132415","34.9531917","장애인강좌",,
"46","전남","46150","순천시","남산과학태권도장","0617424020","57996","전라남도 순천시 풍덕새길 86","1층 남산과학태권도장(풍덕동)","22","태권도","127.4943768","34.9384289","장애인강좌",,
"46","전남","46150","순천시","THEFIT","0617231028","57932","전라남도 순천시 왕지로 2","KD(경담)빌딩 4층 THEFIT(왕지동)","25","헬스","127.5224424","34.9696728","장애인강좌",,
"46","전남","46110","목포시","빅짐휘트니스",,"58640","전라남도 목포시 양을로41번길 40","산정스포렉스 2층 빅짐휘트니스(산정동, 중앙하이츠)","25","헬스","126.3797875","34.8039917","장애인강좌",,
"46","전남","46110","목포시","으랏차차 탁구부",,"58724","전라남도 목포시 영산로121번길 35","5층 으랏차차 탁구부(남교동)","21","탁구","126.3826179","34.7939933","장애인강좌",,
"46","전남","46110","목포시","명도복지관","0612794879","58653","전라남도 목포시 산정로199번길 25","명도복지관(산정동)","25","헬스","126.3877353","34.8042320","장애인강좌",,
"46","전남","46840","무안군","빅짐휘트니스",,"58567","전라남도 무안군 삼향읍 남악3로 74","9층 빅짐휘트니스","25","헬스","126.4606844","34.8120922","장애인강좌",,
"46","전남","46820","해남군","크리스탈볼링장","0615342669","59023","전라남도 해남군 해남읍 명문길 15","크리스탈 볼링장 2층","10","볼링","126.5974164","34.5759127","장애인강좌",,
"46","전남","46130","여수시","스위밍차일드 여수웅천점","0616868018","59691","전라남도 여수시 예울마루로 37-26","스위밍차일드(웅천동)","12","수영","127.6700279","34.7469786","장애인강좌",,
"46","전남","46790","화순군","야놀자 다트샵",,"58117","전라남도 화순군 화순읍 만연로 66-10","야놀자 다트샵 2층","03","기타종목","126.9911633","35.0614145","장애인강좌",,
"46","전남","46150","순천시","퐁당퐁당어린이전용수영장",,"57991","전라남도 순천시 구암1길 8","퐁당퐁당어린이전용수영장(연향동)","12","수영","127.5137920","34.9475405","장애인강좌",,
"46","전남","46790","화순군","해동검도무사본관","0613741025","58117","전라남도 화순군 화순읍 광덕로 177","지하1층","01","검도","126.9921815","35.0606496","장애인강좌",,
"46","전남","46150","순천시","라이프태권스쿨","0617243214","57982","전라남도 순천시 해룡면 동명초등길 26","라이프태권스쿨(1층)","22","태권도","127.5283081","34.9478705","장애인강좌",,
"46","전남","46110","목포시","보스당구장","022844897","58661","전라남도 목포시 비파로 123","2층(상동)","03","기타종목","126.4225018","34.8086022","장애인강좌",,
"46","전남","46230","광양시","품 태권도장","0617918229","57791","전라남도 광양시 광장로 103","201호 202호(중동)","22","태권도","127.6945947","34.9331967","장애인강좌",,
"46","전남","46130","여수시","블랙벨트태권스쿨","0616843334","59669","전라남도 여수시 소호7길 17","1층(소호동)","22","태권도","127.6482561","34.7397969","장애인강좌",,
"46","전남","46150","순천시","경희대인성태권도","0619061123","58015","전라남도 순천시 해룡면 신대로 96","정문 상가 2층 경희대 인성 태권도(중흥에스-클래스3단지)","22","태권도","127.5500231","34.9319875","장애인강좌",,
"46","전남","46790","화순군","올림픽태권도장","0613750076","58116","전라남도 화순군 화순읍 중앙로 101","부영3차상가401호","22","태권도","126.9929531","35.0606037","장애인강좌",,
"46","전남","46770","고흥군","풍양스크린골프연습장","0618320755","59549","전라남도 고흥군 풍양면 고흥로 1202","풍양스크린골프연습장","02","골프","127.2451375","34.5765241","장애인강좌",,
"46","전남","46230","광양시","프라우드짐","0617617611","57748","전라남도 광양시 광양읍 용강로 39","2층 프라우드짐","25","헬스","127.6081452","34.9732045","장애인강좌",,
"46","전남","46820","해남군","유한회사해남골프존","0615330874","59032","전라남도 해남군 해남읍 남부순환로 175","유한회사해남골프존","02","골프","126.5929390","34.5665395","장애인강좌",,
"46","전남","46890","완도군","세진태권도장","0615526006","59115","전라남도 완도군 완도읍 개포로145번길 29","세진태권도장","22","태권도","126.7428138","34.3215608","장애인강좌",,
"46","전남","46820","해남군","백호합기도인도관","0615360105","59029","전라남도 해남군 해남읍 서림길 14","3층","75","합기도","126.5935394","34.5747917","장애인강좌",,
"46","전남","46150","순천시","라이언스위밍센터(용당점)","0617510990","57935","전라남도 순천시 삼산로 92-73","1층 라이언스위밍센터(용당점)(용당동)","12","수영","127.4946972","34.9709309","장애인강좌",,
"46","전남","46230","광양시","월드볼링센타","0617630753","57762","전라남도 광양시 광양읍 회암2길 10","월드볼링센타","10","볼링","127.5773599","34.9636189","장애인강좌",,
"46","전남","46890","완도군","완도수영장","0615505115","59126","전라남도 완도군 완도읍 중앙길 37","완도수영장","12","수영","126.7592489","34.3131688","장애인강좌",,
"46","전남","46230","광양시","메카볼링센터","0617727701","57714","전라남도 광양시 옥곡면 신금로 40","1층 메카볼링센터","10","볼링","127.7244642","34.9668523","장애인강좌",,
"46","전남","46720","곡성군","에스지(sg)골프","0613631717","57543","전라남도 곡성군 곡성읍 충의로 180-19","1-1","02","골프","127.2968512","35.2767971","장애인강좌",,
"46","전남","46150","순천시","신대해동검도","0617229060","58016","전라남도 순천시 해룡면 매안5길 15-37","2층 신대해동검도","01","검도","127.5524769","34.9322647","장애인강좌",,
"46","전남","46130","여수시","필라테스바다",,"59664","전라남도 여수시 소호로 481-1","2층(소호동)","79","필라테스","127.6533301","34.7455352","장애인강좌",,
"46","전남","46150","순천시","신대복싱","0617249222","58011","전라남도 순천시 해룡면 매안로 139","2층 신대복싱","76","복싱","127.5503072","34.9354870","장애인강좌",,
"46","전남","46860","함평군","주식회사 조선태권도장",,"57155","전라남도 함평군 함평읍 영수길 99","2층 주식회사 조선태권도장","22","태권도","126.5181371","35.0609255","장애인강좌",,
"46","전남","46130","여수시","바디스미스 여천점","0616868008","59672","전라남도 여수시 쌍봉로 32","후문상가 305 306 307 308호(학동)","25","헬스","127.6593923","34.7661083","장애인강좌",,
"46","전남","46170","나주시","빛날태권도",,"58325","전라남도 나주시 그린로 331","2층 빛날태권도(빛가람동)","22","태권도","126.7944003","35.0160104","장애인강좌",,
"46","전남","46870","영광군","영광체육관","0613513237","57044","전라남도 영광군 영광읍 물무로 96","영광체육관","22","태권도","126.5104003","35.2764409","장애인강좌",,
"46","전남","46130","여수시","해동검도스쿨","0616857766","59655","전라남도 여수시 소라면 죽림로 37","2층","01","검도","127.6394361","34.7640177","장애인강좌",,
"46","전남","46130","여수시","피우다아이발달연구소 여수점",,"59655","전라남도 여수시 소라면 죽림중앙로 13-38","2층","03","기타종목","127.6336938","34.7621712","장애인강좌",,
"46","전남","46230","광양시","광양체육관","0617632521","57760","전라남도 광양시 광양읍 대림오성로 18","3층 광양태권도장","22","태권도","127.5648361","34.9682758","장애인강좌",,
"46","전남","46150","순천시","해동검도제일도장","0617267002","57998","전라남도 순천시 오천4길 21","상가2층해동검도 제일도장(오천동, 골드클래스)","01","검도","127.4929098","34.9328103","장애인강좌",,
"46","전남","46790","화순군","QED골프아카데미화순점","023750720","58122","전라남도 화순군 화순읍 쌍충로 70","화승빌딩 3층 QED골프아카데미","02","골프","126.9824564","35.0578254","장애인강좌",,
"46","전남","46130","여수시","시민태권도체육관","0616530744","59712","전라남도 여수시 여서동1길 21-1","302호(여서동)","22","태권도","127.7077686","34.7534177","장애인강좌",,
